activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,10858508,[],CHEMBL2020732,Inhibition of human erythrocytes AChE by Ellman's method,B,BAO_0000190,BAO_0000019,assay format,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1cc(=O)c2cc(O)c(O)cc2o1,,,CHEMBL2016543,J. Med. Chem.,2012.0,"{'bei': '16.97', 'le': '0.33', 'lle': '2.80', 'sei': '8.06'}",CHEMBL2019053,,CHEMBL2021692,10.05,False,http://www.openphacts.org/units/Nanomolar,1636982,=,1,True,=,,IC50,nM,,0.09,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,0.09
,10858509,[],CHEMBL2020732,Inhibition of human erythrocytes AChE by Ellman's method,B,BAO_0000190,BAO_0000019,assay format,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc(=O)c2cc(O)c(O)cc2o1,,,CHEMBL2016543,J. Med. Chem.,2012.0,"{'bei': '14.68', 'le': '0.27', 'lle': '1.60', 'sei': '6.57'}",CHEMBL2019052,,CHEMBL2021688,8.19,False,http://www.openphacts.org/units/Nanomolar,1636981,=,1,True,=,,IC50,nM,,6.5,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,6.5
,10858510,[],CHEMBL2020732,Inhibition of human erythrocytes AChE by Ellman's method,B,BAO_0000190,BAO_0000019,assay format,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1cc(=O)c2c(O)cc(O)cc2o1,,,CHEMBL2016543,J. Med. Chem.,2012.0,"{'bei': '17.20', 'le': '0.33', 'lle': '2.94', 'sei': '8.17'}",CHEMBL2019049,,CHEMBL2021709,10.19,False,http://www.openphacts.org/units/Nanomolar,1636978,=,1,True,=,,IC50,nM,,0.065,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,0.065
,10858511,[],CHEMBL2020732,Inhibition of human erythrocytes AChE by Ellman's method,B,BAO_0000190,BAO_0000019,assay format,COc1cc(O)c2c(=O)cc(C(=O)NCCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)oc2c1.Cl,,,CHEMBL2016543,J. Med. Chem.,2012.0,"{'bei': '17.25', 'le': '0.33', 'lle': '2.91', 'sei': '9.20'}",CHEMBL2019048,,CHEMBL2021702,10.46,False,http://www.openphacts.org/units/Nanomolar,1636977,=,1,True,=,,IC50,nM,,0.035,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,0.035
,10858512,[],CHEMBL2020732,Inhibition of human erythrocytes AChE by Ellman's method,B,BAO_0000190,BAO_0000019,assay format,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc(=O)c2c(O)cc(O)cc2o1,,,CHEMBL2016543,J. Med. Chem.,2012.0,"{'bei': '15.49', 'le': '0.29', 'lle': '2.05', 'sei': '6.93'}",CHEMBL2019047,,CHEMBL2021742,8.64,False,http://www.openphacts.org/units/Nanomolar,1636976,=,1,True,=,,IC50,nM,,2.3,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,2.3
,10858513,[],CHEMBL2020732,Inhibition of human erythrocytes AChE by Ellman's method,B,BAO_0000190,BAO_0000019,assay format,COc1cc(O)c2c(=O)cc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc2c1.Cl,,,CHEMBL2016543,J. Med. Chem.,2012.0,"{'bei': '15.74', 'le': '0.29', 'lle': '2.10', 'sei': '7.92'}",CHEMBL2019046,,CHEMBL2021682,9.00,False,http://www.openphacts.org/units/Nanomolar,1636975,=,1,True,=,,IC50,nM,,1.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,1.0
,10858514,[],CHEMBL2020732,Inhibition of human erythrocytes AChE by Ellman's method,B,BAO_0000190,BAO_0000019,assay format,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1cc(=O)c2cc(O)ccc2o1,,,CHEMBL2016543,J. Med. Chem.,2012.0,"{'bei': '15.62', 'le': '0.30', 'lle': '1.46', 'sei': '8.62'}",CHEMBL2019044,,CHEMBL2021717,9.00,False,http://www.openphacts.org/units/Nanomolar,1636973,=,1,True,=,,IC50,nM,,1.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,1.0
,10858515,[],CHEMBL2020732,Inhibition of human erythrocytes AChE by Ellman's method,B,BAO_0000190,BAO_0000019,assay format,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc(=O)c2cc(O)ccc2o1,,,CHEMBL2016543,J. Med. Chem.,2012.0,"{'bei': '14.95', 'le': '0.28', 'lle': '1.21', 'sei': '7.75'}",CHEMBL2019043,,CHEMBL2021677,8.10,False,http://www.openphacts.org/units/Nanomolar,1636972,=,1,True,=,,IC50,nM,,8.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,8.0
,10858516,[],CHEMBL2020732,Inhibition of human erythrocytes AChE by Ellman's method,B,BAO_0000190,BAO_0000019,assay format,COc1cc2oc(C(=O)NCCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc(=O)c2cc1OC.Cl,,,CHEMBL2016543,J. Med. Chem.,2012.0,"{'bei': '15.64', 'le': '0.30', 'lle': '1.85', 'sei': '9.44'}",CHEMBL2019041,,CHEMBL2021698,9.70,False,http://www.openphacts.org/units/Nanomolar,1636970,=,1,True,=,,IC50,nM,,0.2,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,0.2
,10858517,[],CHEMBL2020732,Inhibition of human erythrocytes AChE by Ellman's method,B,BAO_0000190,BAO_0000019,assay format,COc1cc2oc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc(=O)c2cc1OC.Cl,,,CHEMBL2016543,J. Med. Chem.,2012.0,"{'bei': '14.93', 'le': '0.28', 'lle': '1.54', 'sei': '8.52'}",CHEMBL2019040,,CHEMBL2021673,8.74,False,http://www.openphacts.org/units/Nanomolar,1636969,=,1,True,=,,IC50,nM,,1.8,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,1.8
,10858518,[],CHEMBL2020732,Inhibition of human erythrocytes AChE by Ellman's method,B,BAO_0000190,BAO_0000019,assay format,COc1cc(OC)c2c(=O)cc(C(=O)NCCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)oc2c1.Cl,,,CHEMBL2016543,J. Med. Chem.,2012.0,"{'bei': '15.25', 'le': '0.29', 'lle': '1.61', 'sei': '9.21'}",CHEMBL2019038,,CHEMBL2021734,9.46,False,http://www.openphacts.org/units/Nanomolar,1636967,=,1,True,=,,IC50,nM,,0.35,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,0.35
,10858519,[],CHEMBL2020732,Inhibition of human erythrocytes AChE by Ellman's method,B,BAO_0000190,BAO_0000019,assay format,COc1cc(OC)c2c(=O)cc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc2c1.Cl,,,CHEMBL2016543,J. Med. Chem.,2012.0,"{'bei': '14.75', 'le': '0.27', 'lle': '1.44', 'sei': '8.41'}",CHEMBL2019037,,CHEMBL2021729,8.64,False,http://www.openphacts.org/units/Nanomolar,1636966,=,1,True,=,,IC50,nM,,2.3,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,2.3
,10858520,[],CHEMBL2020732,Inhibition of human erythrocytes AChE by Ellman's method,B,BAO_0000190,BAO_0000019,assay format,COc1ccc2oc(C(=O)NCCCCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc(=O)c2c1.Cl,,,CHEMBL2016543,J. Med. Chem.,2012.0,"{'bei': '16.94', 'le': '0.33', 'lle': '2.16', 'sei': '10.70'}",CHEMBL2019035,,CHEMBL2021701,10.00,False,http://www.openphacts.org/units/Nanomolar,1636964,=,1,True,=,,IC50,nM,,0.1,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,0.1
,10858521,[],CHEMBL2020732,Inhibition of human erythrocytes AChE by Ellman's method,B,BAO_0000190,BAO_0000019,assay format,COc1ccc2oc(C(=O)NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc(=O)c2c1.Cl,,,CHEMBL2016543,J. Med. Chem.,2012.0,"{'bei': '16.39', 'le': '0.30', 'lle': '1.92', 'sei': '9.75'}",CHEMBL2019034,,CHEMBL2021697,9.11,False,http://www.openphacts.org/units/Nanomolar,1636963,=,1,True,=,,IC50,nM,,0.775,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,0.775
,10858522,[],CHEMBL2020732,Inhibition of human erythrocytes AChE by Ellman's method,B,BAO_0000190,BAO_0000019,assay format,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1cc(=O)c2ccccc2o1,,,CHEMBL2016543,J. Med. Chem.,2012.0,"{'bei': '17.00', 'le': '0.33', 'lle': '1.68', 'sei': '11.31'}",CHEMBL2019032,,CHEMBL2021681,9.52,False,http://www.openphacts.org/units/Nanomolar,1636961,=,1,True,=,,IC50,nM,,0.3,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,0.3
,10858523,[],CHEMBL2020732,Inhibition of human erythrocytes AChE by Ellman's method,B,BAO_0000190,BAO_0000019,assay format,Cl.O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc(=O)c2ccccc2o1,,,CHEMBL2016543,J. Med. Chem.,2012.0,"{'bei': '14.76', 'le': '0.27', 'lle': '0.58', 'sei': '9.21'}",CHEMBL2019030,,CHEMBL2021737,7.76,False,http://www.openphacts.org/units/Nanomolar,1636959,=,1,True,=,,IC50,nM,,17.5,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,17.5
,10869775,[],CHEMBL2026606,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,C#CCN1CCc2nc3nc(N4CCCC4)c(C#N)cc3c(N)c2C1,,,CHEMBL2021889,Eur. J. Med. Chem.,2012.0,"{'bei': '18.61', 'le': '0.34', 'lle': '4.51', 'sei': '7.54'}",CHEMBL2022933,,CHEMBL2022933,6.19,False,http://www.openphacts.org/units/Nanomolar,1638361,=,1,True,=,,IC50,nM,,650.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.65
,10869776,[],CHEMBL2026606,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL2021889,Eur. J. Med. Chem.,2012.0,"{'bei': '32.16', 'le': '0.58', 'lle': '3.68', 'sei': '16.39'}",CHEMBL95,TACRINE,CHEMBL95,6.38,True,http://www.openphacts.org/units/Nanomolar,1638363,=,1,True,=,,IC50,nM,,420.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.42
,10941450,[],CHEMBL2049772,Inhibition of human AChE,B,BAO_0000190,BAO_0000357,single protein format,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,,,CHEMBL2046402,ACS Med. Chem. Lett.,2012.0,"{'bei': '21.33', 'le': '0.39', 'lle': '4.95', 'sei': '11.76'}",CHEMBL340427,XANTHOSTIGMINE,CHEMBL340427,9.52,False,http://www.openphacts.org/units/Nanomolar,1652696,=,1,True,=,,IC50,nM,,0.3,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,0.3
,10941451,[],CHEMBL2049772,Inhibition of human AChE,B,BAO_0000190,BAO_0000357,single protein format,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,,,CHEMBL2046402,ACS Med. Chem. Lett.,2012.0,"{'bei': '18.89', 'le': '0.35', 'lle': '3.36', 'sei': '11.72'}",CHEMBL189957,,CHEMBL189957,9.49,False,http://www.openphacts.org/units/Nanomolar,1652697,=,1,True,=,,IC50,nM,,0.32,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,0.32
,10941486,[],CHEMBL2049770,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 120 mins before substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,,,CHEMBL2046402,ACS Med. Chem. Lett.,2012.0,"{'bei': '13.48', 'le': '0.25', 'lle': '0.93', 'sei': '8.80'}",CHEMBL2047528,,CHEMBL2047528,7.13,False,http://www.openphacts.org/units/Nanomolar,1652708,=,1,True,=,,IC50,nM,,74.9,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,74.9
,10941487,[],CHEMBL2049770,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 120 mins before substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC(=O)NCCCCCCCN2CCOCC2)c1,,,CHEMBL2046402,ACS Med. Chem. Lett.,2012.0,"{'bei': '12.24', 'le': '0.23', 'lle': '1.85', 'sei': '7.41'}",CHEMBL2047529,,CHEMBL2047529,6.92,False,http://www.openphacts.org/units/Nanomolar,1652709,=,1,True,=,,IC50,nM,,119.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,119.0
,10941488,[],CHEMBL2049770,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 120 mins before substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CN(CCCOc1ccc2c(=O)c3cccnc3oc2c1)Cc1cccc(OC(=O)NCCCCCc2ccccc2)c1,,,CHEMBL2046402,ACS Med. Chem. Lett.,2012.0,"{'bei': '12.16', 'le': '0.22', 'lle': '0.31', 'sei': '7.51'}",CHEMBL2047530,,CHEMBL2047530,7.05,False,http://www.openphacts.org/units/Nanomolar,1652710,=,1,True,=,,IC50,nM,,89.5,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,89.5
,10941489,[],CHEMBL2049770,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 120 mins before substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CN(CCCOc1ccc2c(=O)c3cccnc3oc2c1)Cc1cccc(OC(=O)NCCCCCCCN2CCOCC2)c1,,,CHEMBL2046402,ACS Med. Chem. Lett.,2012.0,"{'bei': '11.12', 'le': '0.21', 'lle': '1.25', 'sei': '6.45'}",CHEMBL2047531,,CHEMBL2047531,6.86,False,http://www.openphacts.org/units/Nanomolar,1652711,=,1,True,=,,IC50,nM,,139.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,139.0
,10941494,[],CHEMBL2049776,Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 90 mins before substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,,,CHEMBL2046402,ACS Med. Chem. Lett.,2012.0,"{'bei': '23.22', 'le': '0.44', 'lle': '3.05', 'sei': '17.74'}",CHEMBL636,RIVASTIGMINE,CHEMBL636,5.81,True,http://www.openphacts.org/units/Nanomolar,1652713,=,1,True,=,,IC50,nM,,1535.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,1535.0
,10942235,[],CHEMBL2050824,Inhibition of human AChE using acetylthiocholine iodide as substrate after 5 mins by DTNB method,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,,,CHEMBL2046278,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '19.12', 'le': '0.36', 'lle': '3.64', 'sei': '13.10'}",CHEMBL659,GALANTAMINE,CHEMBL659,5.50,True,http://www.openphacts.org/units/Nanomolar,1652496,=,1,True,=,,IC50,nM,,3200.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,3.2
,10942236,[],CHEMBL2050824,Inhibition of human AChE using acetylthiocholine iodide as substrate after 5 mins by DTNB method,B,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,,CHEMBL2046278,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '19.75', 'le': '0.37', 'lle': '3.13', 'sei': '19.33'}",CHEMBL502,DONEPEZIL,CHEMBL502,7.50,True,http://www.openphacts.org/units/Nanomolar,1652495,=,1,True,=,,IC50,nM,,32.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.032
,10942237,[],CHEMBL2050824,Inhibition of human AChE using acetylthiocholine iodide as substrate after 5 mins by DTNB method,B,BAO_0000190,BAO_0000357,single protein format,c1ccc(CN2CCC(Nc3nccc(NCc4ccc5c(c4)OCO5)n3)CC2)cc1,,,CHEMBL2046278,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '11.74', 'le': '0.22', 'lle': '1.01', 'sei': '6.85'}",CHEMBL2047375,,CHEMBL2047375,4.90,False,http://www.openphacts.org/units/Nanomolar,1652494,=,1,True,=,,IC50,nM,,12600.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,12.6
,10942238,[],CHEMBL2050824,Inhibition of human AChE using acetylthiocholine iodide as substrate after 5 mins by DTNB method,B,BAO_0000190,BAO_0000357,single protein format,COc1cc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc(OC)c1OC,,,CHEMBL2046278,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '10.76', 'le': '0.20', 'lle': '0.80', 'sei': '6.17'}",CHEMBL2047231,,CHEMBL2047231,4.99,False,http://www.openphacts.org/units/Nanomolar,1652272,=,1,True,=,,IC50,nM,,10300.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,10.3
,10942239,[],CHEMBL2050824,Inhibition of human AChE using acetylthiocholine iodide as substrate after 5 mins by DTNB method,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1OC,,,CHEMBL2046278,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '11.54', 'le': '0.21', 'lle': '0.82', 'sei': '7.00'}",CHEMBL2047230,,CHEMBL2047230,5.00,False,http://www.openphacts.org/units/Nanomolar,1652271,=,1,True,=,,IC50,nM,,9900.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,9.9
,10942240,[],CHEMBL2050824,Inhibition of human AChE using acetylthiocholine iodide as substrate after 5 mins by DTNB method,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1,,,CHEMBL2046278,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '12.46', 'le': '0.23', 'lle': '0.86', 'sei': '8.07'}",CHEMBL2047229,,CHEMBL2047229,5.03,False,http://www.openphacts.org/units/Nanomolar,1652270,=,1,True,=,,IC50,nM,,9400.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,9.4
,10942241,[],CHEMBL2050824,Inhibition of human AChE using acetylthiocholine iodide as substrate after 5 mins by DTNB method,B,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1,,,CHEMBL2046278,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '12.62', 'le': '0.23', 'lle': '0.42', 'sei': '9.21'}",CHEMBL2047228,,CHEMBL2047228,4.89,False,http://www.openphacts.org/units/Nanomolar,1652269,=,1,True,=,,IC50,nM,,12900.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,12.9
,10942242,[],CHEMBL2050824,Inhibition of human AChE using acetylthiocholine iodide as substrate after 5 mins by DTNB method,B,BAO_0000190,BAO_0000357,single protein format,Fc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1,,,CHEMBL2046278,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '13.06', 'le': '0.24', 'lle': '0.81', 'sei': '9.63'}",CHEMBL2047227,,CHEMBL2047227,5.11,False,http://www.openphacts.org/units/Nanomolar,1652268,=,1,True,=,,IC50,nM,,7700.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,7.7
,10942243,[],CHEMBL2050824,Inhibition of human AChE using acetylthiocholine iodide as substrate after 5 mins by DTNB method,B,BAO_0000190,BAO_0000357,single protein format,Brc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1,,,CHEMBL2046278,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '11.06', 'le': '0.24', 'lle': '0.07', 'sei': '9.43'}",CHEMBL2047226,,CHEMBL2047226,5.00,False,http://www.openphacts.org/units/Nanomolar,1652267,=,1,True,=,,IC50,nM,,9900.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,9.9
,10942244,[],CHEMBL2050824,Inhibition of human AChE using acetylthiocholine iodide as substrate after 5 mins by DTNB method,B,BAO_0000190,BAO_0000357,single protein format,Clc1ccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)cc1,,,CHEMBL2046278,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '12.39', 'le': '0.24', 'lle': '0.24', 'sei': '9.52'}",CHEMBL2047225,,CHEMBL2047225,5.06,False,http://www.openphacts.org/units/Nanomolar,1652266,=,1,True,=,,IC50,nM,,8800.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,8.8
,10942245,[],CHEMBL2050824,Inhibition of human AChE using acetylthiocholine iodide as substrate after 5 mins by DTNB method,B,BAO_0000190,BAO_0000357,single protein format,Clc1cccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)c1,,,CHEMBL2046278,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '12.53', 'le': '0.24', 'lle': '0.29', 'sei': '9.63'}",CHEMBL2047224,,CHEMBL2047224,5.11,False,http://www.openphacts.org/units/Nanomolar,1652265,=,1,True,=,,IC50,nM,,7700.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,7.7
,10942246,[],CHEMBL2050824,Inhibition of human AChE using acetylthiocholine iodide as substrate after 5 mins by DTNB method,B,BAO_0000190,BAO_0000357,single protein format,Clc1ccccc1CNc1ccnc(NC2CCN(Cc3ccccc3)CC2)n1,,,CHEMBL2046278,Bioorg. Med. Chem. Lett.,2012.0,"{'bei': '12.53', 'le': '0.24', 'lle': '0.29', 'sei': '9.63'}",CHEMBL2047223,,CHEMBL2047223,5.11,False,http://www.openphacts.org/units/Nanomolar,1652264,=,1,True,=,,IC50,nM,,7700.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,7.7
,10967511,[],CHEMBL2066006,Inhibition of human recombinant AChE using acetylthiocholine substrate preincubated for 5 mins before substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,COc1ccc2nc3c(c(N)c2c1)CCCC3,,,CHEMBL2062461,Eur. J. Med. Chem.,2012.0,"{'bei': '21.13', 'le': '0.39', 'lle': '2.12', 'sei': '10.02'}",CHEMBL1256415,,CHEMBL1256415,4.82,True,http://www.openphacts.org/units/Nanomolar,1660549,=,1,True,=,,IC50,nM,,15000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,15000.0
,10967512,[],CHEMBL2066006,Inhibition of human recombinant AChE using acetylthiocholine substrate preincubated for 5 mins before substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,Cl.Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL2062461,Eur. J. Med. Chem.,2012.0,"{'bei': '31.78', 'le': '0.57', 'lle': '3.60', 'sei': '16.19'}",CHEMBL1677,TACRINE HYDROCHLORIDE,CHEMBL95,6.30,False,http://www.openphacts.org/units/Nanomolar,1660548,=,1,True,=,,IC50,nM,,500.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,500.0
,10967513,[],CHEMBL2066006,Inhibition of human recombinant AChE using acetylthiocholine substrate preincubated for 5 mins before substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,O=C(CCNCCNc1c2c(nc3ccccc13)CCCC2)N1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1,,,CHEMBL2062461,Eur. J. Med. Chem.,2012.0,"{'bei': '13.78', 'le': '0.25', 'lle': '3.16', 'sei': '9.77'}",CHEMBL2064471,,CHEMBL2064471,8.35,False,http://www.openphacts.org/units/Nanomolar,1660547,=,1,True,=,,IC50,nM,,4.49,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,4.49
,10967514,[],CHEMBL2066006,Inhibition of human recombinant AChE using acetylthiocholine substrate preincubated for 5 mins before substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CN(CCCN1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1)c1ccccc1,,,CHEMBL2062461,Eur. J. Med. Chem.,2012.0,"{'bei': '15.45', 'le': '0.28', 'lle': '2.40', 'sei': '20.41'}",CHEMBL2064470,,CHEMBL2064470,7.07,False,http://www.openphacts.org/units/Nanomolar,1660546,=,1,True,=,,IC50,nM,,84.8,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,84.8
,10967515,[],CHEMBL2066006,Inhibition of human recombinant AChE using acetylthiocholine substrate preincubated for 5 mins before substrate addition by Ellman's method,B,BAO_0000190,BAO_0000357,single protein format,CCN(CCCN1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1)C1CCCCC1,,,CHEMBL2062461,Eur. J. Med. Chem.,2012.0,"{'bei': '14.05', 'le': '0.26', 'lle': '1.52', 'sei': '19.38'}",CHEMBL2064469,,CHEMBL2064469,6.71,False,http://www.openphacts.org/units/Nanomolar,1660545,=,1,True,=,,IC50,nM,,194.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,194.0
